"","WaterBody","DateTime","yyyy","mm","dd","doy","hh","Temp","Salinity","CO2","DO","pH"
"241","CB",2015-05-03 19:00:00,2015,5,3,123,15,6.99865,29.6772051651394,352.6,400.7568359375,8.1122
"242","CB",2015-05-03 20:00:00,2015,5,3,123,16,6.78515,29.7797453561127,350.9,401.85546875,8.1136
"243","CB",2015-05-03 21:00:00,2015,5,3,123,17,6.6751,29.9310060877109,349.7,405.76171875,8.1278
"244","CB",2015-05-03 22:00:00,2015,5,3,123,18,6.6383,29.9798307879704,346.8,407.5927734375,8.1274
"245","CB",2015-05-03 23:00:00,2015,5,3,123,19,6.8067,29.9940518175262,345.7,407.470703125,8.13175
"246","CB",2015-05-04 00:00:00,2015,5,3,123,20,6.7629,29.9924448572118,338.1,411.2548828125,8.139
"247","CB",2015-05-04 01:00:00,2015,5,3,123,21,8.31705,29.5430360766782,289.7,414.306640625,8.21315
"248","CB",2015-05-04 02:00:00,2015,5,3,123,22,8.564,29.5041474540372,346.9,401.3671875,8.11545
"249","CB",2015-05-04 03:00:00,2015,5,3,123,23,8.0063,29.5745372858096,323,413.0859375,8.1482
"250","CB",2015-05-04 04:00:00,2015,5,4,124,0,7.19825,29.6629731979075,334,408.5693359375,8.136
"251","CB",2015-05-04 05:00:00,2015,5,4,124,1,7.23775,29.8192791707255,338.4,409.1796875,8.1215
"252","CB",2015-05-04 06:00:00,2015,5,4,124,2,7.2298,29.8393060459398,347.9,406.73828125,8.1197
"253","CB",2015-05-04 07:00:00,2015,5,4,124,3,7.31025,29.8067741625319,354.4,403.4423828125,8.11115
"254","CB",2015-05-04 08:00:00,2015,5,4,124,4,6.89975,29.7929648291169,355.3,402.7099609375,8.1103
"255","CB",2015-05-04 09:00:00,2015,5,4,124,5,6.77815,29.9721443989874,358.5,402.7099609375,8.1098
"256","CB",2015-05-04 10:00:00,2015,5,4,124,6,6.71215,29.9969105014135,NA,403.564453125,8.1162
"257","CB",2015-05-04 11:00:00,2015,5,4,124,7,6.80125,29.998733791609,331.4,402.7099609375,8.1154
"258","CB",2015-05-04 12:00:00,2015,5,4,124,8,7.88075,28.4362751842522,336.8,395.5078125,8.1215
"259","CB",2015-05-04 13:00:00,2015,5,4,124,9,8.09365,28.3888721144886,346.4,393.1884765625,8.1091
"260","CB",2015-05-04 14:00:00,2015,5,4,124,10,8.0571,28.3077662695546,348.7,388.5498046875,8.1042
"261","CB",2015-05-04 15:00:00,2015,5,4,124,11,7.91475,28.4568821971864,353.7,388.427734375,8.10265
"262","CB",2015-05-04 16:00:00,2015,5,4,124,12,7.46955,29.2001315162913,354.1,395.751953125,8.1043
"263","CB",2015-05-04 17:00:00,2015,5,4,124,13,7.4915,29.5469002756288,355.7,399.169921875,8.1078
"264","CB",2015-05-04 18:00:00,2015,5,4,124,14,7.67615,29.3555646167206,351.3,402.4658203125,8.1072
"265","CB",2015-05-04 19:00:00,2015,5,4,124,15,7.12815,29.4363327497567,350.1,403.80859375,8.1114
"266","CB",2015-05-04 20:00:00,2015,5,4,124,16,7.07435,29.715761036305,349.2,403.9306640625,8.1151
"267","CB",2015-05-04 21:00:00,2015,5,4,124,17,6.8641,29.7848431766,347.7,408.69140625,8.1216
"268","CB",2015-05-04 22:00:00,2015,5,4,124,18,7.0675,29.8479529162462,343.4,409.3017578125,8.1305
"269","CB",2015-05-04 23:00:00,2015,5,4,124,19,7.0067,29.9083898001163,343.8,409.66796875,8.1294
"270","CB",2015-05-05 00:00:00,2015,5,4,124,20,6.98745,29.925718753143,336.8,412.9638671875,8.1333
"271","CB",2015-05-05 01:00:00,2015,5,4,124,21,7.536,29.8377523898857,344.9,410.400390625,8.13085
"272","CB",2015-05-05 02:00:00,2015,5,4,124,22,8.0294,29.7706564134711,300.6,413.9404296875,8.1825
"273","CB",2015-05-05 03:00:00,2015,5,4,124,23,7.7779,29.7890723364908,321.2,413.4521484375,8.1486
"274","CB",2015-05-05 04:00:00,2015,5,5,125,0,7.66385,29.7637185469325,336.6,410.5224609375,8.13025
"275","CB",2015-05-05 05:00:00,2015,5,5,125,1,7.49405,29.8073441383663,346.7,408.8134765625,8.1169
"276","CB",2015-05-05 06:00:00,2015,5,5,125,2,7.39835,29.813711035832,350,406.73828125,8.11455
"277","CB",2015-05-05 07:00:00,2015,5,5,125,3,7.4645,29.8674081853633,359.4,403.80859375,8.10635
"278","CB",2015-05-05 08:00:00,2015,5,5,125,4,7.29435,29.8889612381916,363,401.4892578125,8.0994
"279","CB",2015-05-05 09:00:00,2015,5,5,125,5,6.8758,29.9720481324757,362.1,403.076171875,8.1007
"280","CB",2015-05-05 10:00:00,2015,5,5,125,6,6.78115,30.0870508298759,365.9,401.2451171875,8.1041
"281","CB",2015-05-05 11:00:00,2015,5,5,125,7,6.72015,30.1194754462611,367.3,399.7802734375,8.1075
"282","CB",2015-05-05 12:00:00,2015,5,5,125,8,7.09275,30.1166778121399,365.3,401.611328125,8.102
"283","CB",2015-05-05 13:00:00,2015,5,5,125,9,7.2178,30.0176156309694,369.5,398.8037109375,8.1047
"284","CB",2015-05-05 14:00:00,2015,5,5,125,10,8.4396,29.3214911476253,383.6,386.3525390625,8.0889
"285","CB",2015-05-05 15:00:00,2015,5,5,125,11,8.8911,28.613862415787,374.8,381.7138671875,8.0865
"286","CB",2015-05-05 16:00:00,2015,5,5,125,12,8.66915,28.4791831775731,359.1,386.962890625,8.0951
"287","CB",2015-05-05 17:00:00,2015,5,5,125,13,8.3676,29.0145822597414,343.7,389.16015625,8.1026
"288","CB",2015-05-05 18:00:00,2015,5,5,125,14,8.60255,29.1759303710964,341.1,410.888671875,8.1104
"289","CB",2015-05-05 19:00:00,2015,5,5,125,15,8.2766,29.3131674308926,355.1,397.94921875,8.0948
"290","CB",2015-05-05 20:00:00,2015,5,5,125,16,8.0382,29.4343573842771,356.5,399.90234375,8.0977
"291","CB",2015-05-05 21:00:00,2015,5,5,125,17,7.8004,29.7187439935435,360.5,397.705078125,8.0971
"292","CB",2015-05-05 22:00:00,2015,5,5,125,18,7.41765,29.8073695337626,362.3,397.705078125,8.0967
"293","CB",2015-05-05 23:00:00,2015,5,5,125,19,8.73035,29.4298681468004,343.9,411.62109375,8.12115
"294","CB",2015-05-06 00:00:00,2015,5,5,125,20,8.82535,29.4007209150985,365.6,394.4091796875,8.0965
"295","CB",2015-05-06 01:00:00,2015,5,5,125,21,9.2195,29.2032961089576,303.9,414.9169921875,8.17605
"296","CB",2015-05-06 02:00:00,2015,5,5,125,22,9.2588,29.077285268373,343.6,402.9541015625,8.11315
"297","CB",2015-05-06 03:00:00,2015,5,5,125,23,9.0799,29.1167392858803,351.2,398.92578125,8.1009
"298","CB",2015-05-06 04:00:00,2015,5,6,126,0,8.6575,29.235591012193,357.7,398.4375,8.0976
"299","CB",2015-05-06 05:00:00,2015,5,6,126,1,7.83,29.5022463840206,359.9,397.3388671875,8.0954
"300","CB",2015-05-06 06:00:00,2015,5,6,126,2,8.07165,29.6272562574893,366.6,398.4375,8.0979
"301","CB",2015-05-06 07:00:00,2015,5,6,126,3,7.9632,29.6953706943191,371.6,396.240234375,8.09175
"302","CB",2015-05-06 08:00:00,2015,5,6,126,4,7.40345,29.7992969621031,375.8,396.3623046875,8.08915
"303","CB",2015-05-06 09:00:00,2015,5,6,126,5,7.4486,29.8410294910219,376.6,394.775390625,8.0887
"304","CB",2015-05-06 10:00:00,2015,5,6,126,6,7.2315,30.0655943570871,375.6,396.3623046875,8.0921
"305","CB",2015-05-06 11:00:00,2015,5,6,126,7,7.23805,30.0672585416571,372.3,398.4375,8.1015
"306","CB",2015-05-06 12:00:00,2015,5,6,126,8,7.1811,30.0596904793029,374,395.3857421875,8.1027
"307","CB",2015-05-06 13:00:00,2015,5,6,126,9,7.28855,30.0538186930643,381.5,389.7705078125,8.09515
"308","CB",2015-05-06 14:00:00,2015,5,6,126,10,8.20425,29.2035671859786,387.3,386.1083984375,8.09155
"309","CB",2015-05-06 15:00:00,2015,5,6,126,11,8.69205,28.5482138205526,378.3,379.0283203125,8.08015
"310","CB",2015-05-06 16:00:00,2015,5,6,126,12,8.8883,28.3035772857418,373,381.2255859375,8.0807
"311","CB",2015-05-06 17:00:00,2015,5,6,126,13,8.382,28.8958480822903,364.8,390.13671875,8.0902
"312","CB",2015-05-06 18:00:00,2015,5,6,126,14,7.9886,29.2541033196515,365.3,394.53125,8.0988
"313","CB",2015-05-06 19:00:00,2015,5,6,126,15,8.25385,29.4877473121121,363.7,409.1796875,8.0929
"314","CB",2015-05-06 20:00:00,2015,5,6,126,16,7.8415,29.7928401838792,363.4,398.3154296875,8.1065
"315","CB",2015-05-06 21:00:00,2015,5,6,126,17,7.60075,29.8488386185297,368.3,398.4375,8.0903
"316","CB",2015-05-06 22:00:00,2015,5,6,126,18,7.3368,29.9258579509811,364.4,404.4189453125,8.0986
"317","CB",2015-05-06 23:00:00,2015,5,6,126,19,7.3793,30.024882075269,363.1,402.7099609375,8.1096
"318","CB",2015-05-07 00:00:00,2015,5,6,126,20,7.2538,30.083455301527,355.4,403.6865234375,8.1174
"319","CB",2015-05-07 01:00:00,2015,5,6,126,21,7.4418,30.1067935928365,358.7,403.1982421875,8.11335
"320","CB",2015-05-07 02:00:00,2015,5,6,126,22,7.6453,30.0620053430721,349.2,402.587890625,8.1158
"321","CB",2015-05-07 03:00:00,2015,5,6,126,23,7.95435,30.0242949771581,333.9,410.400390625,8.1313
"322","CB",2015-05-07 04:00:00,2015,5,7,127,0,8.31525,29.9617208068559,353.3,400.0244140625,8.1135
"323","CB",2015-05-07 05:00:00,2015,5,7,127,1,8.30835,29.8667802784312,354.7,402.7099609375,8.1094
"324","CB",2015-05-07 06:00:00,2015,5,7,127,2,8.0867,29.8934367301736,368.3,398.3154296875,8.0973
"325","CB",2015-05-07 07:00:00,2015,5,7,127,3,8.01685,29.9170688050766,377.9,395.751953125,8.0861
"326","CB",2015-05-07 08:00:00,2015,5,7,127,4,7.7657,30.0151386566487,379.7,395.6298828125,8.0879
"327","CB",2015-05-07 09:00:00,2015,5,7,127,5,7.67365,30.0214473779251,380.4,398.5595703125,8.08685
"328","CB",2015-05-07 10:00:00,2015,5,7,127,6,7.30665,30.1049803767271,380.9,394.775390625,8.0845
"329","CB",2015-05-07 11:00:00,2015,5,7,127,7,7.0674,30.2765928307231,382,396.97265625,8.0862
"330","CB",2015-05-07 12:00:00,2015,5,7,127,8,7.18835,30.290970973812,378,396.3623046875,8.0974
"331","CB",2015-05-07 13:00:00,2015,5,7,127,9,7.29825,30.2207349303138,385.7,393.4326171875,8.0876
"332","CB",2015-05-07 14:00:00,2015,5,7,127,10,7.3481,30.1834980337573,384.6,392.7001953125,8.0893
"333","CB",2015-05-07 15:00:00,2015,5,7,127,11,8.16895,29.5751605664572,382.5,392.333984375,8.08855
"334","CB",2015-05-07 16:00:00,2015,5,7,127,12,8.932,29.0900343567864,384.9,381.591796875,8.0773
"335","CB",2015-05-07 17:00:00,2015,5,7,127,13,8.85575,28.8016427910904,379.1,382.6904296875,8.0806
"336","CB",2015-05-07 18:00:00,2015,5,7,127,14,8.304,29.2546376740461,346.7,403.564453125,8.11255
"337","CB",2015-05-07 19:00:00,2015,5,7,127,15,8.42005,29.5537053671774,377.4,390.380859375,8.0839
"338","CB",2015-05-07 20:00:00,2015,5,7,127,16,8.66325,29.5131670158301,376.3,392.578125,8.09665
"339","CB",2015-05-07 21:00:00,2015,5,7,127,17,8.65275,29.5701460332358,364.5,403.6865234375,8.094
"340","CB",2015-05-07 22:00:00,2015,5,7,127,18,8.10625,29.6809484972122,360.5,398.4375,8.09595
"341","CB",2015-05-07 23:00:00,2015,5,7,127,19,7.6996,29.9443646336837,NA,395.751953125,8.0828
"342","CB",2015-05-08 00:00:00,2015,5,7,127,20,7.5926,29.9749161633379,338,402.34375,8.1046
"343","CB",2015-05-08 01:00:00,2015,5,7,127,21,7.45595,30.1081626547371,351.4,398.5595703125,8.1042
"344","CB",2015-05-08 02:00:00,2015,5,7,127,22,7.63965,30.1475725429722,365.6,400.390625,8.1047
"345","CB",2015-05-08 03:00:00,2015,5,7,127,23,8.0123,30.0733998937537,358.9,400.0244140625,8.1052
"346","CB",2015-05-08 04:00:00,2015,5,8,128,0,8.2601,30.0495106352262,348.7,407.5927734375,8.11965
"347","CB",2015-05-08 05:00:00,2015,5,8,128,1,8.5146,29.9389647259463,374.4,394.4091796875,8.09085
"348","CB",2015-05-08 06:00:00,2015,5,8,128,2,8.2825,29.9996047701961,382.6,393.06640625,8.08095
"349","CB",2015-05-08 07:00:00,2015,5,8,128,3,8.22205,30.0178742103022,383.7,395.5078125,8.0856
"350","CB",2015-05-08 08:00:00,2015,5,8,128,4,8.1951,30.0189228631184,394,392.2119140625,8.07655
"351","CB",2015-05-08 09:00:00,2015,5,8,128,5,7.683,30.0637522219865,393.9,393.4326171875,8.076
"352","CB",2015-05-08 10:00:00,2015,5,8,128,6,7.2059,30.1856468146739,391.7,393.5546875,8.0788
"353","CB",2015-05-08 11:00:00,2015,5,8,128,7,6.9551,30.3686959503924,390.2,393.06640625,8.0813
"354","CB",2015-05-08 12:00:00,2015,5,8,128,8,7.0302,30.4658318866647,394.8,394.8974609375,8.0901
"355","CB",2015-05-08 13:00:00,2015,5,8,128,9,7.1406,30.4391959321344,391.5,393.9208984375,8.0918
"356","CB",2015-05-08 14:00:00,2015,5,8,128,10,7.61395,30.2496819193038,395.8,389.7705078125,8.0837
"357","CB",2015-05-08 15:00:00,2015,5,8,128,11,8.6129,29.1514767452875,389.7,379.638671875,8.0813
"358","CB",2015-05-08 16:00:00,2015,5,8,128,12,8.83045,28.9755407200207,381.5,385.8642578125,8.08425
"359","CB",2015-05-08 17:00:00,2015,5,8,128,13,9.2048,28.8988678329974,313.7,413.6962890625,8.1481
"360","CB",2015-05-08 18:00:00,2015,5,8,128,14,9.2556,29.100541763463,317.2,413.330078125,8.145
"361","CB",2015-05-08 19:00:00,2015,5,8,128,15,8.8743,29.2616778021476,350.5,400.87890625,8.10875
"362","CB",2015-05-08 20:00:00,2015,5,8,128,16,8.8677,29.5540525225742,362.7,403.3203125,8.0933
"363","CB",2015-05-08 21:00:00,2015,5,8,128,17,8.42205,29.7737512079851,371.6,394.4091796875,8.0873
"364","CB",2015-05-08 22:00:00,2015,5,8,128,18,8.108,30.0746684575412,370.3,398.193359375,8.089
"365","CB",2015-05-08 23:00:00,2015,5,8,128,19,7.78975,30.1069071103948,373.1,398.0712890625,8.08625
"366","CB",2015-05-09 00:00:00,2015,5,8,128,20,8.2712,30.0507691936594,375,396.1181640625,8.0952
"367","CB",2015-05-09 01:00:00,2015,5,8,128,21,8.107,30.0551168194321,359.4,407.1044921875,8.1104
"368","CB",2015-05-09 02:00:00,2015,5,8,128,22,8.38825,30.0444838973664,372.3,399.2919921875,8.0994
"369","CB",2015-05-09 03:00:00,2015,5,8,128,23,8.2711,30.0748929341344,322.5,413.4521484375,8.1526
"370","CB",2015-05-09 04:00:00,2015,5,9,129,0,9.0728,29.6011900330428,361.3,403.3203125,8.1128
"371","CB",2015-05-09 05:00:00,2015,5,9,129,1,9.45185,29.4252223698609,368.5,390.13671875,8.09265
"372","CB",2015-05-09 06:00:00,2015,5,9,129,2,9.6053,29.1594654677104,362.4,384.8876953125,8.09445
"373","CB",2015-05-09 07:00:00,2015,5,9,129,3,8.80595,29.4275179195163,374.2,386.474609375,8.0808
"374","CB",2015-05-09 08:00:00,2015,5,9,129,4,8.83605,29.6881019501785,382.8,378.7841796875,8.08335
"375","CB",2015-05-09 09:00:00,2015,5,9,129,5,8.73935,29.7309039577904,389,383.544921875,8.0728
"376","CB",2015-05-09 10:00:00,2015,5,9,129,6,8.62385,29.8801137508091,382.7,388.0615234375,8.0766
"377","CB",2015-05-09 11:00:00,2015,5,9,129,7,8.13325,29.9452056119222,385.5,388.7939453125,8.0768
"378","CB",2015-05-09 12:00:00,2015,5,9,129,8,7.8529,30.0921918846608,383.3,392.7001953125,8.0852
"379","CB",2015-05-09 13:00:00,2015,5,9,129,9,7.82505,30.2885150544624,383.9,392.7001953125,8.09055
"380","CB",2015-05-09 14:00:00,2015,5,9,129,10,7.9942,30.2682460637924,383.2,392.333984375,8.0917
"381","CB",2015-05-09 15:00:00,2015,5,9,129,11,8.25635,30.0718698572821,387.8,388.7939453125,8.0835
"382","CB",2015-05-09 16:00:00,2015,5,9,129,12,9.02895,29.1536882772299,380,382.568359375,8.08515
"383","CB",2015-05-09 17:00:00,2015,5,9,129,13,9.4159,28.8917269312971,395.5,369.384765625,8.0655
"384","CB",2015-05-09 18:00:00,2015,5,9,129,14,9.37835,28.8761932199381,382.9,374.267578125,8.0757
"385","CB",2015-05-09 19:00:00,2015,5,9,129,15,8.6548,29.452452699318,384.7,379.2724609375,8.0718
"386","CB",2015-05-09 20:00:00,2015,5,9,129,16,8.8406,29.6368696469433,386.5,383.1787109375,8.0764
"387","CB",2015-05-09 21:00:00,2015,5,9,129,17,8.8688,29.6479978124487,385.6,385.498046875,8.079
"388","CB",2015-05-09 22:00:00,2015,5,9,129,18,8.55185,29.7215946109539,352.8,403.3203125,8.1123
"389","CB",2015-05-09 23:00:00,2015,5,9,129,19,8.15635,29.9697453196848,371.6,391.9677734375,8.0886
"390","CB",2015-05-10 00:00:00,2015,5,9,129,20,7.9732,30.0713963918483,368.7,395.751953125,8.0933
"391","CB",2015-05-10 01:00:00,2015,5,9,129,21,7.8336,30.1675288133054,364.8,399.0478515625,8.10445
"392","CB",2015-05-10 02:00:00,2015,5,9,129,22,8.21075,30.1738948367668,371.2,397.216796875,8.1076
"393","CB",2015-05-10 03:00:00,2015,5,9,129,23,8.13365,30.1507248138561,371.6,397.0947265625,8.1004
"394","CB",2015-05-10 04:00:00,2015,5,10,130,0,8.24215,30.1372359873546,370.5,396.484375,8.1039
"395","CB",2015-05-10 05:00:00,2015,5,10,130,1,8.6459,29.9758066264635,363.6,401.2451171875,8.10705
"396","CB",2015-05-10 06:00:00,2015,5,10,130,2,9.5449,29.6209351802085,387.4,387.0849609375,8.07525
"397","CB",2015-05-10 07:00:00,2015,5,10,130,3,9.39695,29.6306734064515,390.1,379.638671875,8.0756
"398","CB",2015-05-10 08:00:00,2015,5,10,130,4,8.82275,29.6233894072284,393.2,384.8876953125,8.06815
"399","CB",2015-05-10 09:00:00,2015,5,10,130,5,8.73195,29.9570056287811,387.6,388.671875,8.0799
"400","CB",2015-05-10 10:00:00,2015,5,10,130,6,8.7607,29.9451972884514,403.7,384.1552734375,8.07095
"401","CB",2015-05-10 11:00:00,2015,5,10,130,7,8.51505,29.9992516022145,399.1,383.6669921875,8.07225
"402","CB",2015-05-10 12:00:00,2015,5,10,130,8,8.1719,30.0661126408135,388.5,388.7939453125,8.07435
"403","CB",2015-05-10 13:00:00,2015,5,10,130,9,7.88495,30.2518883965993,389.4,391.2353515625,8.0816
"404","CB",2015-05-10 14:00:00,2015,5,10,130,10,8.0684,30.2707725501715,384.6,393.06640625,8.0898
"405","CB",2015-05-10 15:00:00,2015,5,10,130,11,8.0526,30.2723818658187,385.2,388.18359375,8.0903
"406","CB",2015-05-10 16:00:00,2015,5,10,130,12,8.1201,30.2498699865429,383.4,389.6484375,8.0927
"407","CB",2015-05-10 17:00:00,2015,5,10,130,13,8.4844,30.1960421014722,373.7,398.193359375,8.1019
"408","CB",2015-05-10 18:00:00,2015,5,10,130,14,9.8034,29.514443798988,312,414.6728515625,8.19625
"409","CB",2015-05-10 19:00:00,2015,5,10,130,15,10.4154,29.0363692248073,368,390.9912109375,8.0971
"410","CB",2015-05-10 20:00:00,2015,5,10,130,16,9.7771,29.3323605693225,272.6,415.283203125,8.2157
"411","CB",2015-05-10 21:00:00,2015,5,10,130,17,9.2392,29.5798811211537,354.9,399.2919921875,8.10515
"412","CB",2015-05-10 22:00:00,2015,5,10,130,18,9.34915,29.6905948112198,372.3,396.8505859375,8.0824
"413","CB",2015-05-10 23:00:00,2015,5,10,130,19,8.75645,29.8806932102662,365.3,399.2919921875,8.1069
"414","CB",2015-05-11 00:00:00,2015,5,10,130,20,8.51225,29.8949605773255,372.7,391.6015625,8.0827
"415","CB",2015-05-11 01:00:00,2015,5,10,130,21,8.41605,29.9970972828084,365.8,400.87890625,8.0935
"416","CB",2015-05-11 02:00:00,2015,5,10,130,22,8.1045,30.136459790739,359.9,396.8505859375,8.1047
"417","CB",2015-05-11 03:00:00,2015,5,10,130,23,8.501,30.1157578150122,378.6,392.08984375,8.0926
"418","CB",2015-05-11 04:00:00,2015,5,11,131,0,9.56005,29.8576277563217,376,395.1416015625,8.1002
"419","CB",2015-05-11 05:00:00,2015,5,11,131,1,10.64835,29.4366226174982,386.4,390.5029296875,8.0807
"420","CB",2015-05-11 06:00:00,2015,5,11,131,2,11.24415,28.939866202437,384.1,382.8125,8.0739
"421","CB",2015-05-11 07:00:00,2015,5,11,131,3,11.00135,28.6534091481357,375,380.126953125,8.07555
"422","CB",2015-05-11 08:00:00,2015,5,11,131,4,9.84975,29.3402966320522,397.3,373.1689453125,8.0544
"423","CB",2015-05-11 09:00:00,2015,5,11,131,5,9.5211,29.575613281023,396.7,380.7373046875,8.058
"424","CB",2015-05-11 10:00:00,2015,5,11,131,6,10.06555,29.5568466145125,397.6,386.5966796875,8.06705
"425","CB",2015-05-11 11:00:00,2015,5,11,131,7,9.7874,29.5820759251034,405.8,380.9814453125,8.05935
"426","CB",2015-05-11 12:00:00,2015,5,11,131,8,9.31475,29.6179783817739,NA,379.150390625,8.0605
"427","CB",2015-05-11 13:00:00,2015,5,11,131,9,9.34135,29.6197849985647,375,380.2490234375,8.05715
"428","CB",2015-05-11 14:00:00,2015,5,11,131,10,9.322,29.7409338095778,386.6,377.5634765625,8.06235
"429","CB",2015-05-11 15:00:00,2015,5,11,131,11,8.60355,29.979358547639,398.9,382.4462890625,8.0638
"430","CB",2015-05-11 16:00:00,2015,5,11,131,12,8.8931,29.9798833032319,403.3,381.7138671875,8.0685
"431","CB",2015-05-11 17:00:00,2015,5,11,131,13,9.74215,29.667589838397,413.5,380.126953125,8.05635
"432","CB",2015-05-11 18:00:00,2015,5,11,131,14,10.5319,28.7316853388352,401.5,375.732421875,8.06195
"433","CB",2015-05-11 19:00:00,2015,5,11,131,15,10.73275,28.4268785742252,408,366.5771484375,8.0504
"434","CB",2015-05-11 20:00:00,2015,5,11,131,16,10.6393,28.4210890801417,405.6,369.5068359375,8.0473
"435","CB",2015-05-11 21:00:00,2015,5,11,131,17,9.98615,28.9508715418735,365.6,390.0146484375,8.081
"436","CB",2015-05-11 22:00:00,2015,5,11,131,18,9.06705,29.4611216968305,396.1,379.0283203125,8.0608
"437","CB",2015-05-11 23:00:00,2015,5,11,131,19,9.7348,29.3983474711996,401.6,383.544921875,8.06595
"438","CB",2015-05-12 00:00:00,2015,5,11,131,20,9.64275,29.5027303446064,404.2,380.615234375,8.0631
"439","CB",2015-05-12 01:00:00,2015,5,11,131,21,8.6815,29.8855299785713,393.5,383.056640625,8.0647
"440","CB",2015-05-12 02:00:00,2015,5,11,131,22,9.06495,29.8892203820451,392.5,384.765625,8.0694
"441","CB",2015-05-12 03:00:00,2015,5,11,131,23,8.79555,29.9589219311436,401.3,382.32421875,8.06945
"442","CB",2015-05-12 04:00:00,2015,5,12,132,0,8.56715,29.9400562478152,403.8,379.638671875,8.07
"443","CB",2015-05-12 05:00:00,2015,5,12,132,1,9.5542,29.8106789214461,407.4,381.103515625,8.0674
"444","CB",2015-05-12 06:00:00,2015,5,12,132,2,10.06645,29.3565234279004,416.5,372.802734375,8.0538
"445","CB",2015-05-12 07:00:00,2015,5,12,132,3,10.909,28.9211705245909,401,371.2158203125,8.068
"446","CB",2015-05-12 08:00:00,2015,5,12,132,4,10.9106,28.6297449883526,392.4,368.65234375,8.06915
"447","CB",2015-05-12 09:00:00,2015,5,12,132,5,9.9234,29.1560472448436,415.5,367.7978515625,8.04175
"448","CB",2015-05-12 10:00:00,2015,5,12,132,6,9.9152,29.3864892241138,418.1,366.0888671875,8.0528
"449","CB",2015-05-12 11:00:00,2015,5,12,132,7,10.33485,29.1990159851577,414.2,371.337890625,8.0574
"450","CB",2015-05-12 12:00:00,2015,5,12,132,8,10.06755,29.2773325717475,427.5,365.1123046875,8.0233
"451","CB",2015-05-12 13:00:00,2015,5,12,132,9,9.3875,29.5950098333343,419.1,365.3564453125,8.04135
"452","CB",2015-05-12 14:00:00,2015,5,12,132,10,8.73475,30.0324987008888,420.6,370.60546875,8.0415
"453","CB",2015-05-12 15:00:00,2015,5,12,132,11,8.6293,30.1099655855988,407.1,377.685546875,8.0601
"454","CB",2015-05-12 16:00:00,2015,5,12,132,12,8.82335,30.116970215327,399.6,380.2490234375,8.075
"455","CB",2015-05-12 17:00:00,2015,5,12,132,13,8.58815,30.0612183572605,397.6,378.5400390625,8.07715
"456","CB",2015-05-12 18:00:00,2015,5,12,132,14,8.8665,30.0573661523746,397.7,380.0048828125,8.0805
"457","CB",2015-05-12 19:00:00,2015,5,12,132,15,10.6345,28.6572686535174,399.9,388.0615234375,8.0726
"458","CB",2015-05-12 20:00:00,2015,5,12,132,16,10.8117,28.4605243721366,416.5,368.0419921875,8.0439
